Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,493.000000,502.500000,492.600006,496.200012,476.635803,1448884
2017-11-03,500.899994,501.549988,491.299988,493.600006,474.138306,895259
2017-11-06,491.600006,502.600006,487.149994,499.600006,479.901733,1109783
2017-11-07,501.000000,509.600006,493.450012,502.500000,482.687408,2293744
2017-11-08,503.149994,513.450012,498.750000,503.700012,483.840088,2014403
2017-11-09,506.899994,517.250000,506.299988,516.700012,496.327484,2515364
2017-11-10,518.099976,522.299988,498.200012,501.549988,481.774811,1979090
2017-11-13,509.700012,519.299988,505.200012,510.000000,489.891632,1722697
2017-11-14,517.450012,517.450012,508.149994,511.750000,491.572693,920502
2017-11-15,512.099976,513.950012,502.299988,505.399994,485.473022,644021
2017-11-16,506.000000,506.750000,496.700012,498.250000,478.604950,768840
2017-11-17,503.000000,511.000000,501.500000,507.799988,487.778473,696879
2017-11-20,507.200012,515.849976,506.450012,510.700012,490.564087,639359
2017-11-21,511.649994,514.000000,502.950012,505.799988,485.857269,588816
2017-11-22,506.000000,506.700012,497.100006,500.000000,480.285919,878501
2017-11-23,500.000000,512.000000,494.299988,505.350006,485.425018,1395165
2017-11-24,510.299988,520.099976,508.399994,519.500000,499.017090,1666883
2017-11-27,519.849976,527.400024,510.299988,520.700012,500.169800,1904694
2017-11-28,520.000000,527.900024,516.500000,518.950012,498.488800,1174457
2017-11-29,520.000000,525.200012,516.599976,521.549988,500.986267,782885
2017-11-30,519.750000,522.599976,506.950012,509.299988,489.219269,1562669
2017-12-01,510.950012,516.000000,505.549988,508.299988,488.258667,771250
2017-12-04,510.299988,515.750000,503.750000,511.899994,491.716705,870058
2017-12-05,512.000000,513.299988,502.600006,506.350006,486.385620,714585
2017-12-06,507.149994,516.700012,504.399994,510.149994,490.035767,977755
2017-12-07,514.000000,527.000000,511.049988,525.750000,505.020660,1870547
2017-12-08,529.700012,540.000000,526.200012,537.099976,515.923157,3217033
2017-12-11,540.000000,543.000000,535.099976,538.700012,517.460083,1069276
2017-12-12,538.500000,553.250000,535.500000,546.299988,524.760437,2713590
2017-12-13,545.950012,546.549988,533.000000,535.150024,514.050110,1093766
2017-12-14,537.000000,543.500000,529.000000,542.099976,520.726074,898609
2017-12-15,547.000000,559.000000,544.000000,556.099976,534.174011,1668396
2017-12-18,552.000000,561.849976,536.000000,551.250000,529.515259,1049464
2017-12-19,551.599976,555.349976,549.200012,553.950012,532.108765,838889
2017-12-20,554.500000,560.950012,549.349976,558.599976,536.575378,1057844
2017-12-21,557.000000,560.000000,546.299988,549.049988,527.402039,2498920
2017-12-22,550.000000,554.700012,545.700012,550.049988,528.362610,852548
2017-12-26,549.950012,556.349976,548.500000,550.000000,528.314636,560118
2017-12-27,550.000000,554.099976,546.250000,549.500000,527.834167,514011
2017-12-28,549.950012,552.500000,545.500000,550.500000,528.794922,552166
2017-12-29,554.000000,569.900024,550.650024,562.450012,540.273682,2126486
2018-01-01,566.700012,566.700012,552.000000,554.450012,532.589172,466717
2018-01-02,555.000000,557.650024,545.299988,549.250000,527.594055,685576
2018-01-03,551.000000,560.349976,548.500000,555.650024,533.741821,968648
2018-01-04,558.000000,563.900024,552.450012,562.849976,540.657959,1178675
2018-01-05,565.000000,575.900024,563.799988,566.049988,543.731750,1638665
2018-01-08,566.500000,571.500000,560.900024,563.099976,540.898010,893255
2018-01-09,561.500000,561.500000,549.500000,552.250000,530.475769,757837
2018-01-10,551.750000,556.349976,545.000000,549.700012,528.026367,1264788
2018-01-11,549.000000,554.849976,546.250000,548.799988,527.161804,550622
2018-01-12,549.500000,552.549988,545.500000,549.099976,527.449951,873027
2018-01-15,548.000000,559.900024,548.000000,558.500000,536.479370,907127
2018-01-16,562.000000,563.900024,552.450012,556.700012,534.750366,818384
2018-01-17,555.500000,560.799988,543.049988,559.349976,537.295898,575557
2018-01-18,562.750000,563.349976,546.099976,552.099976,530.331665,377507
2018-01-19,548.000000,551.099976,539.599976,547.599976,526.009155,977335
2018-01-22,548.599976,564.150024,538.700012,552.650024,530.860046,2573233
2018-01-23,565.000000,587.750000,563.099976,584.150024,561.118103,4397044
2018-01-24,584.900024,585.000000,572.400024,576.250000,553.529602,1348575
2018-01-25,575.000000,590.500000,573.799988,580.549988,557.659973,2121732
2018-01-29,582.000000,592.500000,573.799988,575.500000,552.809082,1633198
2018-01-30,575.349976,576.950012,552.000000,552.849976,531.052124,1050928
2018-01-31,540.000000,540.000000,518.099976,522.349976,501.754730,7290911
2018-02-01,525.799988,532.700012,511.200012,525.400024,504.684540,1727081
2018-02-02,519.000000,523.500000,504.649994,509.600006,489.507446,1090876
2018-02-05,509.899994,515.799988,493.549988,499.049988,479.373413,1543999
2018-02-06,474.950012,509.950012,450.000000,505.799988,485.857269,2052384
2018-02-07,511.000000,519.200012,488.000000,504.200012,484.320374,2055308
2018-02-08,510.549988,523.000000,507.049988,520.900024,500.361908,998079
2018-02-09,503.100006,521.000000,503.100006,515.250000,494.934662,891993
2018-02-12,519.200012,521.599976,512.400024,516.049988,495.703094,724602
2018-02-14,516.500000,521.200012,511.700012,514.400024,494.118225,715021
2018-02-15,515.099976,525.799988,512.200012,516.250000,495.895264,1296081
2018-02-16,519.799988,520.299988,499.850006,504.250000,484.368408,1295373
2018-02-19,508.950012,508.950012,498.100006,504.049988,484.176239,1196926
2018-02-20,508.850006,511.899994,502.799988,508.649994,488.594910,544607
2018-02-21,510.850006,511.600006,500.200012,506.350006,486.385620,720502
2018-02-22,505.000000,507.600006,492.700012,495.200012,475.675232,1700808
2018-02-23,497.000000,509.350006,495.200012,507.700012,487.682373,1096165
2018-02-26,509.000000,516.500000,509.000000,513.049988,492.821442,570423
2018-02-27,514.500000,519.900024,507.700012,512.099976,491.908844,738023
2018-02-28,506.600006,512.349976,505.049988,507.649994,487.634338,612090
2018-03-01,507.649994,522.299988,507.649994,511.250000,491.092407,1428365
2018-03-05,511.000000,511.200012,501.000000,507.149994,487.154083,905063
2018-03-06,511.799988,512.849976,496.399994,500.299988,480.574127,717755
2018-03-07,501.700012,506.000000,497.149994,501.200012,481.438660,865183
2018-03-08,504.100006,506.799988,490.000000,502.549988,482.735382,1052614
2018-03-09,505.000000,507.750000,500.399994,503.250000,483.407837,525582
2018-03-12,508.000000,510.299988,500.549988,505.200012,485.280914,744387
2018-03-13,503.250000,518.750000,503.250000,514.299988,494.022095,1185899
2018-03-14,516.500000,523.000000,512.450012,517.099976,496.711700,1327206
2018-03-15,521.000000,527.700012,518.400024,520.750000,500.217804,1590047
2018-03-16,522.900024,525.000000,515.150024,516.599976,496.231415,1499134
2018-03-19,517.500000,520.799988,502.000000,506.500000,486.529633,951135
2018-03-20,502.000000,502.950012,494.700012,499.000000,479.325378,1365921
2018-03-21,502.000000,508.000000,496.399994,498.799988,479.133270,878704
2018-03-22,499.399994,502.000000,493.350006,495.899994,476.347626,644334
2018-03-23,489.899994,496.450012,486.649994,492.649994,473.225708,814892
2018-03-26,493.000000,494.000000,487.799988,491.149994,471.784882,1211997
2018-03-27,494.100006,497.600006,492.000000,494.299988,474.810699,1454063
2018-03-28,492.149994,495.649994,486.200012,487.850006,468.615021,1083438
2018-04-02,489.049988,509.399994,483.649994,507.600006,487.586334,1443591
2018-04-03,506.850006,509.700012,500.000000,508.000000,487.970520,1223705
2018-04-04,509.899994,513.000000,503.000000,504.350006,484.464447,1906614
2018-04-05,510.000000,516.200012,508.850006,512.650024,492.437195,1957447
2018-04-06,515.000000,535.000000,512.650024,533.150024,512.128845,2912803
2018-04-09,533.099976,539.400024,530.000000,534.250000,513.185608,1150835
2018-04-10,537.000000,538.400024,526.549988,534.650024,513.569702,580111
2018-04-11,535.500000,536.049988,527.099976,530.849976,509.919586,641612
2018-04-12,530.000000,551.000000,527.700012,548.250000,526.633606,2291213
2018-04-13,551.799988,555.000000,545.049988,547.000000,525.432861,1717191
2018-04-16,543.450012,551.450012,541.200012,546.000000,524.472229,749450
2018-04-17,547.200012,554.250000,544.950012,550.250000,528.554749,943209
2018-04-18,552.700012,554.799988,545.650024,547.250000,525.672974,1129693
2018-04-19,547.900024,553.450012,543.650024,551.849976,530.091492,616117
2018-04-20,551.900024,559.200012,544.700012,548.250000,526.633606,1900497
2018-04-23,549.900024,551.900024,543.950012,546.099976,524.568237,899035
2018-04-24,545.299988,547.000000,538.400024,541.049988,519.717407,529747
2018-04-25,538.799988,544.650024,536.549988,538.549988,517.315979,561260
2018-04-26,540.000000,547.400024,537.500000,545.000000,523.511719,709321
2018-04-27,547.000000,556.000000,544.500000,549.750000,528.074280,827785
2018-04-30,556.000000,557.000000,546.099976,547.250000,525.672974,1252948
2018-05-02,548.450012,553.599976,533.950012,543.049988,521.638550,1079101
2018-05-03,542.500000,546.000000,525.349976,527.299988,506.509552,849461
